time_tick,acc_X_value,acc_Y_value,acc_Z_value
11.592696,-16.598845,5.905060,3.229145
11.625840,-12.443709,2.186732,2.190473
11.659359,-13.191774,14.428274,-6.793490
11.694217,-11.162915,9.221597,-6.831949
11.725544,-0.159220,5.941424,-9.883617
11.758677,15.916772,1.198939,-8.304735
11.792447,18.671699,-0.078114,-3.896403
11.825473,12.028899,-0.131686,-4.720487
11.858927,1.569455,-1.935781,-10.904631
11.892320,-14.468827,-0.047437,-9.114752
11.925648,-30.143327,2.927166,-7.791609
11.959290,-12.760653,13.911856,3.251292
11.993267,-9.445463,15.557030,7.737438
12.026021,-7.779338,11.311061,1.289773
12.059233,-12.338360,9.700155,0.644213
12.094767,-11.811168,12.989157,-3.544443
12.126483,-6.052309,3.840137,-9.885862
12.160229,-1.114990,-1.859912,-10.292292
12.193156,8.508698,4.865341,-11.083305
12.226405,8.153446,-1.213455,-9.924320
12.260385,4.920410,2.796228,-8.740345
12.292698,-3.254734,0.148595,-16.678006
12.326207,-22.015470,-0.187802,-10.369807
12.359870,-15.970195,4.083906,1.384347
12.392654,-7.023192,14.225059,12.226577
12.426350,-5.159988,9.574605,1.024156
12.460307,-15.954332,7.879599,-0.507439
12.493105,-16.630120,12.404802,-1.457971
12.527071,-5.117340,7.501002,-9.980586
12.559685,4.198233,-2.410299,-10.788209
12.594091,9.418677,-2.492303,-11.476417
12.626649,9.670227,3.368612,-8.194597
12.660094,3.401683,2.423318,-8.551645
12.693933,-6.624544,5.051647,-15.984411
12.726617,-22.897316,8.443603,-12.651862
12.759325,-18.280981,0.579268,5.001367
12.794904,-9.051603,5.791032,12.446851
12.826687,-9.055793,1.735858,2.291931
12.860271,-14.622809,8.823696,1.999679
12.893755,-11.871175,15.605814,1.343195
12.928167,-4.906194,6.049166,-6.014300
12.959676,1.634849,3.153127,-9.090659
12.994008,9.680552,5.694513,-11.414016
13.027240,11.477464,-2.189426,-9.080933
13.059679,8.413675,-5.001217,-6.986530
13.093830,-0.942601,-2.658706,-15.918717
13.127786,-24.939793,-1.143422,-13.112762
13.159323,-24.288547,1.740347,-0.965496
13.194168,-9.991360,11.886439,4.034374
13.225513,-10.390009,7.916112,1.603873
13.259561,-15.822347,6.072511,0.128094
13.293851,-12.910146,7.942000,-0.620420
13.326070,-2.176856,9.164583,-9.493648
13.359064,0.208902,2.557847,-8.893879
13.393939,2.586279,-0.947090,-8.213602
13.426994,10.416197,2.568023,-6.844369
13.460126,8.108253,-0.766920,-1.778955
13.493844,2.839625,-0.598273,-5.279852
13.526841,-9.038733,2.078391,-15.206567
13.562442,-27.337372,1.555838,-12.176896
13.592476,-21.527934,0.927637,-0.090235
13.625675,-10.227048,11.402793,7.686859
13.659369,-9.177752,3.365919,-0.416157
13.692824,-6.251484,5.580784,-1.258198
13.727924,-9.412541,14.900547,-1.572448
13.759462,-5.946062,10.356788,-5.624330
13.793484,-4.582965,1.281991,-6.447666
13.827752,4.087347,3.107037,-9.386653
13.859240,9.928660,0.633888,-8.041213
13.892864,7.615479,-1.606866,-8.729721
13.926791,-0.463295,-0.357198,-16.608571
13.959342,-14.234486,-1.758155,-16.941527
13.994556,-23.154253,3.131129,1.594595
14.026283,-9.049956,9.408651,5.759757
14.061380,-4.063105,13.500936,5.829491
14.092760,-15.521715,2.808200,3.158065
14.125916,-12.081723,13.782265,0.208752
14.159213,-7.338939,10.813349,-10.025778
14.192478,-0.388473,7.161163,-12.293018
14.226200,9.608424,2.474645,-13.491509
14.259541,10.572424,-1.787784,-6.654323
14.293605,10.056605,-0.093676,-3.444481
14.326253,1.285283,4.570245,-5.699451
14.360506,-9.383511,2.160844,-17.353494
14.393201,-30.246581,4.907241,-8.243980
14.426269,-16.644336,6.491960,0.593035
14.460208,-5.993799,14.585997,4.971288
14.494497,-8.394221,6.831201,-1.873380
14.527912,-16.299708,7.859846,3.081298
14.559813,-11.513828,10.471265,-1.949399
14.593859,-6.850953,4.347427,-3.017251
14.627707,-0.392962,3.504787,-7.872865
14.660153,6.079095,8.152697,-7.960107
14.693423,12.003160,4.366880,-9.926565
14.727500,7.087090,-0.410171,-0.829620
14.759852,4.762985,-7.674738,-12.425901
14.794329,-17.423078,-4.361194,-12.245432
14.828492,-27.434490,5.330880,-1.008593
14.858403,-11.472077,8.718048,3.753644
14.893516,-5.079480,19.176444,4.425241
14.925917,-15.203574,9.523427,1.813972
14.959248,-12.205777,10.930968,-0.096071
14.994390,-5.088459,8.260291,-9.691775
15.026310,-0.982256,2.880327,-10.108980
15.060689,3.007374,-0.633439,-8.477572
15.092300,8.600728,0.635384,-6.737374
15.125946,12.495934,2.134507,-3.846422
15.159897,4.991789,-0.307965,-7.246011
15.192838,-7.056264,0.070033,-17.800777
15.227879,-31.531116,0.764526,-8.109600
15.259973,-16.519983,1.503313,0.827226
15.294674,-8.803943,16.803855,7.207104
15.326112,-12.956386,7.018703,2.546624
15.360341,-11.265271,6.741564,0.742828
15.395081,-9.764053,10.329254,-7.108639
15.426036,-6.454998,6.780771,-6.632924
15.460596,0.181816,4.473576,-9.320212
15.494532,13.557052,-0.220574,-9.952752
15.526187,13.195365,1.787036,-10.274634
15.560445,7.073472,1.568707,-1.472786
15.594520,-0.791761,-2.970562,-18.625459
15.626210,-19.478125,2.505173,-10.246352
15.659936,-29.281683,9.220699,-2.822116
15.694374,-5.740603,16.614557,2.998994
15.726504,-12.041618,9.419425,2.897387
15.760585,-14.672641,6.689788,2.876586
15.794474,-10.644402,11.238335,-3.294689
15.826133,-6.747251,9.468358,-8.839259
15.860571,-4.155285,0.371115,-7.054468
15.894390,7.541855,0.399247,-10.031764
15.925167,10.486828,1.264333,-8.864399
15.960782,11.216337,4.185214,-4.873871
15.994462,5.754669,-2.593312,-10.210438
16.025718,-6.917245,1.868591,-14.992876
16.059978,-28.086634,0.465539,-8.511541
16.093103,-14.315593,3.485484,4.350270
16.125858,-7.184508,17.764713,6.430906
16.159368,-10.736433,8.553890,1.431185
16.193221,-14.590187,12.638394,2.300910
16.226247,-10.917201,11.853068,-5.559834
16.259435,-6.081938,5.775170,-12.833828
16.294247,0.303027,1.331074,-9.771684
16.326242,9.637904,1.498973,-10.181257
16.360367,10.385819,-0.297490,-6.109323
16.394527,5.018576,4.588801,-1.942365
16.426239,1.209265,-2.272328,-17.044481
16.460290,-14.243016,4.277693,-12.767087
16.493514,-26.223430,7.419746,1.829086
16.526036,-8.576785,11.011776,3.441189
16.559937,-10.661162,6.339773,3.181409
16.592792,-13.166035,6.964083,1.957629
16.626253,-11.919959,15.479216,-0.826478
16.659539,-7.095171,12.093544,-4.828828
16.693532,-1.855124,2.859826,-7.927485
16.726124,6.549124,3.315489,-10.779380
16.759655,9.365254,1.615545,-9.143334
16.793133,8.994439,-0.672795,-2.052652
16.826143,6.788403,-3.912864,-13.023126
16.860288,-7.020349,0.910877,-16.320509
16.893141,-28.201261,7.535570,-2.717067
16.926169,-9.249281,4.114732,11.027189
16.959579,-2.744003,17.457945,2.316772
16.992736,-14.826922,8.843150,1.897921
17.025786,-16.011496,11.318095,2.367351
17.059592,-9.991211,12.670268,-6.593867
17.093004,-2.974453,5.786842,-10.102994
17.126188,-1.065308,-0.444440,-6.551368
17.160055,10.116761,-0.005088,-10.445078
17.192472,10.184699,0.286566,-6.929666
17.225865,5.488454,4.132689,-6.633373
17.259609,-4.311513,-0.230899,-19.997834
17.292861,-27.260755,-0.158622,-7.857452
17.325134,-20.614663,0.540361,3.089229
17.360596,-5.259501,9.525073,8.088052
17.393019,-7.354352,4.311962,2.234319
17.426241,-14.873312,17.423976,1.112895
17.460526,-14.592432,10.510023,0.773055
