time_tick,acc_X_value,acc_Y_value,acc_Z_value
9.018866,-2.214865,-0.642118,-14.703766
9.051728,-4.532685,-6.510067,-12.811232
9.085214,-9.172514,-4.156034,-5.705886
9.118890,-8.689467,-2.324404,0.160866
9.151729,-2.708537,-1.162726,0.169845
9.185162,1.191158,1.146115,0.766471
9.218945,-3.207447,-0.559365,1.486553
9.251725,-2.325601,-0.986297,-2.388750
9.285420,-6.618708,6.015646,-6.409357
9.318863,-13.082235,8.558379,1.614049
9.351726,-11.553184,15.191453,-2.893496
9.385537,-6.212277,22.171698,0.778143
9.418328,-1.971845,25.274394,1.142225
9.451744,-5.270574,23.065814,7.916561
9.485149,-8.825193,15.851677,3.973918
9.517953,-9.272027,11.415662,2.125528
9.551697,-5.317113,6.226344,-3.229594
9.585130,-3.581854,3.301722,-11.185511
9.618639,-3.146991,3.837444,-7.510729
9.651826,1.415922,13.076998,-13.777327
9.685173,0.825131,11.790218,-17.696176
9.718864,-0.081555,1.046154,-16.259005
9.751740,1.544914,-3.158813,-16.968014
9.785309,-5.769933,-0.825430,-6.304906
9.818867,-6.875944,1.970349,0.445038
9.851879,-3.700520,2.113407,1.262238
9.885717,1.564816,1.469643,1.986510
9.918497,-2.082581,1.827889,1.728975
9.951688,-6.969171,-0.451473,0.758091
9.985531,-8.487898,2.921779,-6.917096
10.018526,-14.409868,9.611417,-0.148147
10.051694,-17.962092,10.442384,2.045769
10.085519,-4.742634,25.266314,0.064496
10.118522,-4.882550,22.691557,5.750330
10.151694,-0.341784,20.956298,4.735002
10.185314,-5.853733,15.800799,5.186176
10.218720,-7.806274,14.144102,3.752596
10.251830,-5.268479,6.352193,-1.933537
10.285382,-4.705373,5.725489,-7.241372
10.318665,-1.188464,4.080165,-10.609535
10.351822,-1.271067,6.861728,-13.565582
10.385328,-1.812475,11.327073,-20.427759
10.418591,-6.743959,-0.358545,-15.895373
10.451695,-7.426331,-5.481421,-11.478213
10.485991,-5.532000,-2.272179,-9.579244
10.517961,-6.779574,2.546175,-0.610543
10.551656,-5.234510,4.332463,1.271516
10.585273,-1.040168,2.876586,-0.275792
10.618390,-1.472636,2.896639,2.181196
10.651819,-3.257877,-0.415558,0.927936
10.685511,-2.935695,5.007203,-3.019495
10.718390,-12.232413,7.886932,0.227008
10.751825,-16.112804,8.642479,1.192355
10.785614,-11.368075,19.011837,-2.294026
10.818424,-10.019493,19.562523,1.679742
10.851695,-1.898520,22.874122,2.081384
10.885684,-7.910276,13.522335,2.422270
10.918488,-6.831649,10.835197,3.059749
10.951638,-7.326668,10.096709,0.618175
10.985489,-4.291760,3.257727,-4.159924
11.018470,-1.456924,2.659604,-8.799155
11.051639,-2.565628,5.092948,-9.890501
11.085361,-3.328358,9.318117,-13.338274
11.118345,-5.081874,6.932958,-13.259562
11.151696,-5.917780,-1.779404,-9.249879
11.185604,-5.262045,-7.465238,-11.919360
11.218361,-9.895738,-0.976869,-2.295224
11.251707,-8.732115,0.530335,2.413292
11.285401,-2.011351,-1.699046,-2.662597
11.318433,0.925991,-0.076767,-2.295822
11.352212,-3.211637,0.188101,0.072278
11.385141,-3.283765,4.122663,-4.253451
11.418381,-5.554597,7.948285,-5.085616
11.451856,-15.609405,10.357237,-3.048526
11.485230,-9.794879,20.258812,-3.896253
11.518734,-9.810292,24.472757,-0.097118
11.551668,-4.847534,21.464934,5.621487
11.585287,-2.731732,16.500380,3.155072
11.618495,-9.555899,10.554616,3.652036
11.652652,-5.081276,3.369959,-5.115694
11.685224,-6.577705,1.028646,-9.522379
11.718390,-3.265059,1.984864,-10.577063
11.751892,1.402154,12.443110,-15.229761
11.785450,-0.458506,13.413844,-18.953327
11.818631,-1.941318,4.465645,-14.606349
11.851875,-3.931868,-4.644318,-14.673688
11.885506,-7.852813,-2.149022,-5.888450
11.918387,-8.213901,1.726431,2.843815
11.952054,-1.266428,-2.411646,-1.513938
11.985345,0.993629,-1.109453,0.280281
12.018391,-5.046259,1.193851,-1.153747
12.052020,-6.183097,1.561075,-0.728911
12.085366,-6.155563,3.494312,-3.618366
12.118492,-9.136151,9.651820,-5.819165
12.151887,-9.104576,17.686150,-3.305912
12.184888,-8.671958,26.501317,1.572298
12.218411,-7.504444,22.315205,6.498095
12.252051,-2.454144,18.701029,6.520841
12.285403,-4.235644,15.300542,8.329575
12.318487,-6.595513,9.733825,4.262729
12.351875,-7.841290,6.028366,-3.275235
12.385309,-9.043073,4.378403,-5.158791
