time_tick,acc_X_value,acc_Y_value,acc_Z_value
16.258137,-17.231984,18.088690,8.463356
16.292398,-23.443064,25.521305,-2.374385
16.325183,-17.785364,22.523358,-5.102076
16.358109,-15.405592,11.103207,-10.920793
16.392324,6.991318,-11.538219,-10.306359
16.425021,17.691837,-6.848709,-19.285833
16.457986,-2.076146,-4.832569,-7.903542
16.491893,2.479284,1.220488,1.517679
16.525073,6.407412,9.423166,-3.031018
16.557975,-3.403928,15.117379,7.194683
16.592025,-19.299750,27.354282,8.632153
16.625105,-25.665411,33.045951,1.339454
16.658348,-13.922780,19.672511,-4.159924
16.692190,-3.358437,-1.804095,-11.043799
16.725262,6.270189,-7.890673,-10.343769
16.758525,12.854329,-4.629354,-12.205178
16.791840,5.929003,-1.664778,-9.231473
16.824982,1.715357,-0.438005,-3.724314
16.857982,-4.286522,6.451556,3.020094
16.892200,-12.295113,15.898516,7.478107
16.925525,-20.430303,24.062885,4.969193
16.958341,-24.871256,27.009205,-0.414810
16.992297,-11.730361,15.988301,-5.080378
17.024749,1.789580,1.569006,-10.766511
17.058031,12.964616,-11.683523,-19.462262
17.092175,-0.463145,-8.050491,-16.042622
17.124626,-3.584697,-2.062678,-6.898989
17.158611,5.032193,4.254648,-3.020992
17.192411,-1.609111,11.278888,3.743767
17.225012,-11.534778,18.223069,8.321046
17.258766,-12.389388,24.927971,6.104534
17.291895,-21.263963,28.426324,-0.948736
17.325028,-12.759007,15.992192,-4.068343
17.358861,-3.754093,-0.459105,-12.269375
17.392034,6.149427,-8.761445,-15.979173
17.425143,2.229979,-1.172153,-12.754368
17.459171,6.973661,3.190537,-1.232459
17.491685,5.903714,4.225618,1.271965
17.525141,-1.391679,12.768883,7.806573
17.559318,-17.386864,18.318990,6.065926
17.591753,-26.304686,26.824845,1.339903
17.625203,-24.273882,24.985284,-1.645175
17.659101,-5.566867,4.186710,-7.019302
17.691631,6.838383,-10.690791,-14.881841
17.725222,8.723136,-4.311662,-20.304303
17.758677,-2.790542,-3.689746,-10.054210
17.791983,7.302576,3.510175,-3.852707
17.826459,5.369339,2.692376,-4.113385
17.858297,-9.009403,21.012414,6.873549
17.891817,-13.996554,29.791067,12.252615
17.925214,-15.192351,32.255238,3.828465
17.958033,-16.321107,11.653744,-0.684467
17.992256,-11.650601,-2.266941,-7.310507
18.024836,4.138376,-1.704732,-13.528022
18.058428,13.560494,-1.660288,-15.696947
18.092103,4.794261,-2.319316,-12.350032
18.124943,0.238830,1.677497,-1.964812
18.158361,-5.616399,12.504763,-1.512741
18.192165,-14.457304,17.384919,8.792571
18.229585,-16.342955,25.262872,6.357281
18.258301,-18.500058,24.333440,2.045469
18.291701,-9.935394,12.329831,-3.381631
18.324788,-7.795799,1.093291,-9.018831
18.358241,11.461453,-1.885651,-20.650427
18.392325,8.865147,-7.243467,-23.051149
18.425017,-4.339795,-5.419918,-11.304776
18.458372,6.031359,3.140257,-2.359121
18.491801,1.378062,10.917949,-0.374706
18.524974,-13.775531,25.182214,7.776944
18.558406,-12.720399,22.383442,10.047476
18.592412,-17.916002,29.141019,-0.451323
18.624971,-16.263345,13.353837,-4.924600
18.658102,-0.777994,-3.280922,-12.148912
18.692175,13.125033,-10.582001,-17.402278
18.725027,6.355037,-2.128521,-14.424533
18.758179,5.785496,6.282460,-2.331138
18.792289,3.480845,5.270425,-1.811129
18.824615,-5.105069,12.519279,7.643762
18.857977,-22.591745,19.445502,8.111396
18.892047,-25.120412,25.967690,-0.511330
18.925023,-19.325339,23.579987,-7.442791
18.958462,-1.888943,4.429581,-8.889539
18.992282,9.495294,-9.590168,-18.905291
19.025065,7.627002,-6.493606,-20.966773
19.057981,-7.864635,-4.566355,-9.562035
19.092181,2.497990,2.464919,0.015413
19.125019,5.854182,3.703064,-3.004082
19.157957,-10.349306,17.111821,5.910148
19.192020,-13.876390,26.345838,7.888129
19.225280,-17.891011,31.183495,1.666424
19.258046,-12.055236,13.797229,-1.761597
19.292262,-4.370173,2.180597,-7.438751
19.324646,3.734190,-0.234939,-12.168665
19.358050,8.411430,-4.559621,-16.865209
19.391961,0.905190,-2.556650,-12.361405
19.424968,2.195262,0.961606,-4.292957
19.457962,0.172239,5.084418,3.939949
