time_tick,acc_X_value,acc_Y_value,acc_Z_value
18.037454,2.251378,-0.089187,-4.291909
18.069866,-2.015690,-29.247714,-3.004681
18.103949,0.100111,-7.366623,-6.211080
18.137332,0.948138,-9.985973,-7.072874
18.170124,-2.845311,-3.782525,-0.916114
18.203681,-13.174715,-1.138184,-1.340651
18.237082,-11.968593,-5.473939,-4.199729
18.269724,-13.429557,-9.123282,-5.608767
18.303570,-23.332478,-25.904691,-2.340865
18.336533,-23.454437,-19.837417,1.114541
18.370119,-25.443341,-21.135420,1.611505
18.403550,-22.609403,-13.397533,-1.110051
18.437678,-25.022845,-8.666272,2.878532
18.470098,-16.957539,-8.091044,7.408224
18.503660,-5.878574,-5.593055,14.020646
18.536978,2.409251,-16.248231,19.080074
18.569785,0.138420,-21.968931,15.467544
18.603399,19.281494,-14.666954,21.535416
18.637351,5.815125,-20.114107,-2.607079
18.669823,2.974154,-17.238568,-7.936314
18.703632,5.322949,-10.219266,-8.786884
18.737550,-5.135746,-8.148358,-20.610772
18.770176,-9.832290,-2.559194,-20.514252
18.803518,-6.658513,2.624887,-13.205541
18.836901,-7.034715,-0.589444,-10.722516
18.869787,-4.836161,-5.833830,-10.148036
18.903561,-3.112723,-11.394413,0.260079
18.936799,-4.425391,-14.777989,-3.258924
18.969776,0.237783,-6.194619,-1.915579
19.003704,0.549938,-4.110243,-6.290690
19.036780,-0.409573,-19.498326,1.579032
19.070105,-0.547544,-9.201994,-4.930735
19.103692,0.944397,-13.057544,-4.463101
19.136864,-0.071829,-6.651180,-3.655777
19.170173,-4.839902,-4.631898,-3.956260
19.203308,-5.247529,-4.100366,-4.171447
19.236767,-11.885840,-9.417629,-3.799584
19.270272,-22.990843,-27.539240,-4.323185
19.303153,-24.024876,-24.054954,-0.870174
19.336951,-24.093113,-26.290021,-1.956731
19.370443,-21.544544,-17.124840,-3.839539
19.403383,-26.194549,-11.224119,-0.346124
19.436941,-18.023146,-9.327694,2.186433
19.470076,-15.689165,-9.366302,7.096817
19.504121,-4.779895,-13.099145,9.648977
19.536726,-4.102012,-19.510447,13.794087
19.570649,0.433965,-23.912195,14.207251
19.604453,17.411555,-15.656992,16.126721
19.636784,11.205114,-12.028899,9.701352
19.669906,8.744984,-11.166955,-1.839860
19.704653,0.928534,-11.580119,-6.246994
19.736610,-4.644468,-5.100430,-18.207806
19.770605,-6.044228,-1.884454,-20.493602
19.803733,-4.319294,-2.218756,-19.111499
19.836764,-7.446083,0.043546,-13.427911
19.870629,-7.099361,-5.864956,-7.995572
19.904021,-9.050854,-14.719778,-2.261255
19.936741,-7.936164,-12.585570,-5.698254
19.970529,-0.321283,-7.977316,2.218307
20.003480,1.239193,-7.921948,-7.585401
20.036792,0.641070,-19.219542,-6.470860
20.070400,-0.351960,-15.788229,-3.028624
20.103426,0.575676,-12.363500,-3.941595
20.136705,1.263884,-7.025587,-5.182435
20.170521,-13.106328,-0.140365,-0.780238
20.203316,-14.008076,-4.461305,-2.661101
20.236789,-7.265315,-8.755758,-7.927784
20.270550,-17.820979,-21.079304,-4.311812
20.303877,-26.725183,-24.900736,4.162917
20.336850,-22.145809,-24.786558,3.520650
20.370148,-23.218749,-16.833784,1.442408
20.403345,-25.829420,-10.426821,0.725020
20.436986,-17.459292,-8.592648,1.621381
20.470011,-11.169649,-6.420131,4.405189
20.503362,-3.769655,-8.302041,6.638760
20.537496,-3.269998,-14.641814,10.839387
20.569797,-0.758390,-14.707358,12.682988
20.603569,9.787696,-14.802082,12.853132
20.637119,4.585359,-13.282308,4.828379
20.670152,3.525289,-10.007222,-0.605755
20.703993,4.059514,-10.045531,-6.721812
20.736662,-4.235494,-8.473981,-16.015985
20.769909,-5.942471,-8.356661,-17.397339
20.803874,2.971909,-2.257813,-12.156694
20.836721,-2.069113,-10.525286,-9.990013
